,time,open,high,low,close,tick_volume,spread,real_volume
277,1764921000,0.8735,0.87356,0.87348,0.87355,55,13,0
278,1764921300,0.87355,0.87362,0.87351,0.87358,89,13,0
279,1764921600,0.87359,0.87366,0.87352,0.87353,48,13,0
280,1764921900,0.87353,0.87354,0.87343,0.87344,63,13,0
281,1764922200,0.87345,0.87346,0.87336,0.87339,74,13,0
282,1764922500,0.87338,0.87352,0.87336,0.87349,75,13,0
283,1764922800,0.87349,0.87351,0.87334,0.87339,72,13,0
284,1764923100,0.87339,0.87344,0.87335,0.87344,61,13,0
285,1764923400,0.87345,0.87353,0.8734,0.87345,57,10,0
286,1764923700,0.87345,0.87345,0.8733,0.87331,87,10,0
287,1764924000,0.87331,0.87338,0.87325,0.87338,70,10,0
288,1764924300,0.87338,0.87341,0.87331,0.87331,58,10,0
289,1764924600,0.87331,0.87338,0.87325,0.87326,63,10,0
290,1764924900,0.87326,0.87339,0.8732,0.87338,79,10,0
291,1764925200,0.87338,0.87342,0.87323,0.87333,96,10,0
292,1764925500,0.87334,0.87345,0.87325,0.87342,123,10,0
293,1764925800,0.87342,0.87365,0.87336,0.87357,127,10,0
294,1764926100,0.87357,0.87363,0.87331,0.87359,99,10,0
295,1764926400,0.87358,0.87365,0.87349,0.87355,93,10,0
296,1764926700,0.87356,0.87356,0.87334,0.87346,97,10,0
297,1764927000,0.87347,0.87351,0.87322,0.87346,130,8,0
298,1764927300,0.87346,0.87353,0.87325,0.87353,113,8,0
299,1764927600,0.87358,0.87372,0.87353,0.87366,116,8,0
300,1764927900,0.87367,0.87377,0.87363,0.87372,112,8,0
301,1764928200,0.87371,0.87374,0.87361,0.87364,110,8,0
302,1764928500,0.87365,0.87365,0.8733,0.87337,188,8,0
303,1764928800,0.87338,0.87383,0.87338,0.87383,215,8,0
304,1764929100,0.87385,0.87386,0.87336,0.87338,153,8,0
305,1764929400,0.87339,0.87342,0.87315,0.87315,160,8,0
306,1764929700,0.87314,0.87329,0.8727,0.87283,156,8,0
307,1764930000,0.87281,0.87284,0.8727,0.87274,111,8,0
308,1764930300,0.87275,0.87301,0.87271,0.87287,144,8,0
309,1764930600,0.87288,0.87304,0.87283,0.87288,98,8,0
310,1764930900,0.87288,0.8731,0.87281,0.87306,93,8,0
311,1764931200,0.87304,0.87317,0.87296,0.87316,91,8,0
312,1764931500,0.87314,0.87325,0.87308,0.87312,104,8,0
313,1764931800,0.87312,0.87319,0.87295,0.87295,82,0,0
314,1764932100,0.87293,0.87296,0.87277,0.87289,126,8,0
315,1764932400,0.87289,0.87304,0.87284,0.87294,102,8,0
316,1764932700,0.87294,0.87313,0.87286,0.87301,103,8,0
317,1764933000,0.87303,0.87303,0.87275,0.87287,95,8,0
318,1764933300,0.87288,0.87296,0.87281,0.8729,78,8,0
319,1764933600,0.8729,0.87291,0.87253,0.87253,87,8,0
320,1764933900,0.87254,0.87271,0.87252,0.87268,142,8,0
321,1764934200,0.87269,0.87287,0.87266,0.87277,87,8,0
322,1764934500,0.87276,0.87277,0.87267,0.87275,78,8,0
323,1764934800,0.87276,0.87305,0.87276,0.87295,87,8,0
324,1764935100,0.87296,0.87312,0.87293,0.87307,100,8,0
325,1764935400,0.87303,0.87307,0.87296,0.87299,76,8,0
326,1764935700,0.873,0.87316,0.87294,0.87316,95,8,0
327,1764936000,0.87318,0.87332,0.87316,0.87331,88,8,0
328,1764936300,0.87331,0.87333,0.87317,0.87326,80,8,0
329,1764936600,0.87325,0.8733,0.87316,0.87327,78,8,0
330,1764936900,0.87326,0.87337,0.87313,0.87315,76,8,0
331,1764937200,0.87315,0.87337,0.87312,0.87337,79,8,0
332,1764937500,0.87337,0.87352,0.87337,0.87347,97,8,0
333,1764937800,0.87346,0.8736,0.87346,0.87359,73,8,0
334,1764938100,0.87358,0.87359,0.87343,0.87356,71,8,0
335,1764938400,0.87355,0.87359,0.8732,0.87332,88,8,0
336,1764938700,0.87335,0.87363,0.87327,0.87351,91,8,0
337,1764939000,0.8735,0.8735,0.8731,0.87337,125,8,0
338,1764939300,0.87338,0.87349,0.87336,0.87347,108,8,0
339,1764939600,0.87348,0.87351,0.87343,0.8735,98,8,0
340,1764939900,0.8735,0.87368,0.87349,0.87367,97,8,0
341,1764940200,0.87368,0.87369,0.87349,0.8735,70,8,0
342,1764940500,0.87349,0.87358,0.87348,0.87351,62,8,0
343,1764940800,0.87351,0.87361,0.8734,0.87349,82,8,0
344,1764941100,0.87349,0.87358,0.87347,0.87348,75,8,0
345,1764941400,0.87348,0.87354,0.87322,0.87339,92,8,0
346,1764941700,0.8734,0.87347,0.87337,0.8734,68,8,0
347,1764942000,0.87339,0.87349,0.87328,0.8733,90,8,0
348,1764942300,0.87331,0.87342,0.87309,0.87309,88,8,0
349,1764942600,0.8731,0.87317,0.87297,0.87297,91,8,0
350,1764942900,0.87299,0.87305,0.87294,0.87295,106,8,0
351,1764943200,0.87295,0.87305,0.87284,0.873,143,8,0
352,1764943500,0.87299,0.87312,0.87297,0.87303,98,8,0
353,1764943800,0.87303,0.87316,0.87295,0.87311,86,8,0
354,1764944100,0.87311,0.87317,0.87299,0.87302,102,8,0
355,1764944400,0.87302,0.87302,0.87284,0.87286,108,8,0
356,1764944700,0.87286,0.87307,0.87282,0.87283,117,8,0
357,1764945000,0.87283,0.87303,0.87283,0.87284,88,8,0
358,1764945300,0.87285,0.87294,0.87276,0.87287,71,8,0
359,1764945600,0.87288,0.87289,0.87272,0.8728,94,8,0
360,1764945900,0.8728,0.87288,0.87272,0.87273,75,7,0
361,1764946200,0.87273,0.87288,0.87273,0.8728,93,8,0
362,1764946500,0.8728,0.87296,0.8728,0.87285,147,8,0
363,1764946800,0.87284,0.87285,0.87262,0.87262,121,8,0
364,1764947100,0.87263,0.87271,0.87255,0.87269,119,8,0
365,1764947400,0.87268,0.87292,0.87266,0.87285,129,8,0
366,1764947700,0.87284,0.87284,0.87247,0.87269,99,8,0
367,1764948000,0.87269,0.87287,0.87268,0.87277,107,8,0
