,time,open,high,low,close,tick_volume,spread,real_volume
289,1764923400,0.93582,0.93589,0.93578,0.9358,98,12,0
290,1764923700,0.93579,0.93584,0.93564,0.93568,113,12,0
291,1764924000,0.93568,0.93578,0.93566,0.93575,88,12,0
292,1764924300,0.93575,0.93579,0.93574,0.93575,60,12,0
293,1764924600,0.93576,0.9359,0.93576,0.93588,84,12,0
294,1764924900,0.93589,0.93592,0.93587,0.93588,90,12,0
295,1764925200,0.93589,0.93603,0.93583,0.93595,142,12,0
296,1764925500,0.93596,0.93596,0.93583,0.93588,130,12,0
297,1764925800,0.93589,0.936,0.93577,0.9358,170,12,0
298,1764926100,0.93581,0.93599,0.93579,0.93585,132,12,0
299,1764926400,0.93585,0.9361,0.93584,0.93593,148,12,0
300,1764926700,0.93593,0.93619,0.93592,0.93619,161,12,0
301,1764927000,0.93619,0.9362,0.93595,0.93602,123,11,0
302,1764927300,0.93603,0.93622,0.93597,0.93614,152,11,0
303,1764927600,0.93615,0.93615,0.93574,0.93597,185,11,0
304,1764927900,0.93599,0.9361,0.93585,0.93608,152,11,0
305,1764928200,0.93609,0.93621,0.93587,0.9362,160,11,0
306,1764928500,0.93618,0.93632,0.93605,0.93608,251,11,0
307,1764928800,0.93608,0.93616,0.93588,0.93609,235,11,0
308,1764929100,0.9361,0.93629,0.93606,0.93626,157,11,0
309,1764929400,0.93626,0.93644,0.93619,0.93635,169,11,0
310,1764929700,0.93634,0.93642,0.93621,0.93624,141,11,0
311,1764930000,0.93624,0.93634,0.93609,0.93617,142,11,0
312,1764930300,0.93616,0.9362,0.93602,0.93604,150,11,0
313,1764930600,0.93604,0.93628,0.93597,0.93622,140,11,0
314,1764930900,0.93628,0.93628,0.93602,0.93605,115,11,0
315,1764931200,0.93606,0.93617,0.93599,0.93611,111,11,0
316,1764931500,0.93612,0.93614,0.93601,0.93605,107,11,0
317,1764931800,0.93604,0.93615,0.93604,0.93608,129,11,0
318,1764932100,0.93608,0.93612,0.93598,0.93609,156,11,0
319,1764932400,0.93608,0.93619,0.93605,0.93617,145,11,0
320,1764932700,0.93618,0.93623,0.93587,0.93596,123,11,0
321,1764933000,0.93597,0.93599,0.93583,0.9359,117,11,0
322,1764933300,0.9359,0.93592,0.93567,0.93569,110,11,0
323,1764933600,0.93568,0.93569,0.93541,0.93542,148,11,0
324,1764933900,0.93542,0.93547,0.93531,0.93537,132,11,0
325,1764934200,0.93537,0.9356,0.93537,0.9356,103,11,0
326,1764934500,0.9356,0.9356,0.93533,0.93546,90,11,0
327,1764934800,0.93546,0.93551,0.93541,0.93548,103,11,0
328,1764935100,0.93547,0.93555,0.93547,0.93554,106,11,0
329,1764935400,0.93553,0.93562,0.93544,0.9356,112,11,0
330,1764935700,0.93561,0.93566,0.9354,0.93543,108,11,0
331,1764936000,0.93543,0.93561,0.93535,0.93558,111,11,0
332,1764936300,0.93559,0.93573,0.93557,0.93572,108,11,0
333,1764936600,0.93571,0.93579,0.93571,0.93579,128,11,0
334,1764936900,0.93579,0.93595,0.93576,0.93595,96,11,0
335,1764937200,0.93595,0.93599,0.93585,0.93592,76,11,0
336,1764937500,0.93591,0.93598,0.93588,0.93595,88,11,0
337,1764937800,0.93595,0.93618,0.93595,0.93611,102,11,0
338,1764938100,0.93611,0.93615,0.93599,0.93601,75,11,0
339,1764938400,0.93602,0.93602,0.9356,0.93561,132,11,0
340,1764938700,0.93562,0.93566,0.93552,0.93557,124,11,0
341,1764939000,0.93557,0.93559,0.9354,0.93543,133,11,0
342,1764939300,0.93542,0.93544,0.9353,0.93543,150,11,0
343,1764939600,0.93544,0.93544,0.9353,0.9353,109,11,0
344,1764939900,0.9353,0.93539,0.93527,0.93537,76,11,0
345,1764940200,0.93536,0.93541,0.93532,0.93533,50,11,0
346,1764940500,0.93536,0.93537,0.93518,0.9353,71,11,0
347,1764940800,0.93531,0.93544,0.93526,0.93542,80,11,0
348,1764941100,0.93541,0.93566,0.93541,0.93566,83,11,0
349,1764941400,0.93565,0.93574,0.93556,0.93559,116,11,0
350,1764941700,0.93559,0.93561,0.93546,0.93553,92,11,0
351,1764942000,0.93554,0.93557,0.93539,0.93539,64,11,0
352,1764942300,0.93538,0.93553,0.93536,0.93549,67,11,0
353,1764942600,0.93551,0.93554,0.93542,0.93551,97,11,0
